Index,user_id,created_at,content,like_num,repost_num,comment_num,manually_label,sentiment_baseline,senti_by_refined_snownlp,senti_by_jieba_sentiment
29442,2321727785,2020-03-01 23:57,英国新增12名感染者，为单日最高增幅 1日，英国新增12名新冠肺炎感染者，这是英国自发现病例以来单日确诊人数最多的一天。目前英国共确诊新冠肺炎感染者35人。（人民网）,0,0,0,-1,-1,-1,1
35642,6086153006,2020-03-08 23:49,#新冠肺炎##复工#复工卫士管理平台，全面助力安全复工复产 科技君的眼镜的微博视频,0,0,0,1,1,0,1
11713,1826933630,2020-02-10 23:41,又是新冠肺炎，又是禽流感，又看到了非洲来的蝗虫，我真的怕了怕了…… 不知道澳洲的森林大火熄了没有？,0,0,2,-1,1,-1,1
34243,2900118455,2020-03-07 23:21,#山东新型冠状病毒肺炎最新消息# 【自3月7日24时起山东省新冠肺炎疫情防控应急响应级别由重大突发公共卫生事件Ⅰ级响应调整为Ⅱ级响应】根据国家有关法律法规及相关要求，结合当前新冠肺炎疫情形势，经山东省人民政府研究决定，自2020年3月7日24时起，将山东省新冠肺炎疫情防控应急响应级别由重大突发公共卫生事件Ⅰ级响应调整为Ⅱ级响应。 响应级别调整后，山东省保持新型冠状病毒疫情防控领导机制和联防联控工作机制不变，工作力度不减。各级各部门要按照分区分级差异化防控的总体部署要求，采取针对性措施，统筹推进疫情防控和经济社会发展。,10,7,1,0,-1,-1,1
32625,6023808110,2020-03-05 23:31,疫情发展时间轴：我才看到12月的时候，我对这件事一无所知。除夕前夕买票，才了解有人得肺炎。除夕当晚，知道新冠肺炎，武汉告急，整晚无心春晚。初一，老家依旧走动拜年，初二上午午饭决定赶回青岛。去市区高铁站一路通畅，下午坐高铁到达青岛···如果继续写下去，才意识到，中国确实太大···,0,0,0,-1,1,-1,1
1792,7254540775,2020-01-25 23:54,//@夏小姐多肉世界:实用帖，学起来👍,0,0,0,0,0,0,1
4732,3679627014,2020-01-29 23:25,当前，疫情防控正处于关键期，一些不准确的信息和谣言时有出现，为防疫抗疫工作带来困扰。关于疫情，有哪些最新的进展？日常的防护有哪些误区？使用口罩有哪些注意事项…关于新冠肺炎的100条科学信息，你必须知道↓↓科学抗疫，积极防护，转给身边的人！,0,0,0,0,1,1,-1
31310,2948741593,2020-03-04 23:25,『新冠肺炎疫情之下，政府治理体系将迎来哪些考验？』新冠肺炎疫情之下，政府治理体系将迎来哪些考验？,0,0,0,0,-1,1,0
13575,2613324761,2020-02-13 23:34,#康复者血浆能有效杀死新冠病毒#【重磅消息！中国生物治疗性新冠特免血浆制品投入临床】日前，在新冠肺炎治疗方面传来重磅消息。国药中国生物已完成对部分康复者血浆的采集工作，开展新冠病毒特免血浆制品和特免球蛋白的制备。经过严格的血液生物安全性检测，病毒灭活，抗病毒活性检测等，已成功制备出用于临床治疗的特免血浆，在中国生物武汉生物制品研究所、国药集团武汉血液制品有限公司、武汉市江夏区第一人民医院、武汉血液中心、中科院武汉病毒研究所、中国食品药品检定研究院的紧密合作下，投入临床救治重症患者。  从1月20日开始，中国生物经过一系列准备和协调，组建了专门团队，调集了相关装备设备及原材料，在武汉地区实施了新冠肺炎康复者血浆采集。2月8日，以新型冠状病毒感染的肺炎诊疗方案（试行第五版）为指南，首期在江夏区第一人民医院开展了3名危重患者的新冠特免血浆治疗，目前连同后续医院治疗的危重病人超过了10人。临床反映，患者接受治疗12至24小时后，实验室检测主要炎症指标明显下降，淋巴细胞比例上升，血氧饱和度、病毒载量等重点指标全面向好，临床体征和症状明显好转。  新冠特免血浆制品是由康复者捐献的含高效价新冠病毒特异性抗体的血浆，经过病毒灭活处理，并对抗新冠病毒中和抗体、多重病原微生物检测后制备而成，用于新冠肺炎危重患者的治疗。  专家表示，从临床病理发生过程看，大部分新冠肺炎患者经过治疗康复后，身体内会产生针对新冠病毒的特异性抗体，可杀灭和清除病毒。目前在缺乏疫苗和特效治疗药物的前提下，采用这种特免血浆制品治疗新冠病毒感染是最为有效的方法，可大幅降低危重患者病死率。  中国生物研发相关负责人表示，新冠病毒特免血浆的采集、制备和系列检测过程，具有良好的安全性，制备工艺成熟，所需时间短。目前，由中国生物承担的“2019-nCoV感染恢复期患者特异血浆和特异免疫球蛋白制备”项目，已获得国家科技部组织制定的国家重点研发计划“公共安全风险防控与应急技术装备”重点专项立项，同时得到了湖北省科技厅和卫健委等部门的大力支持。  疫情发生后，中国生物高度重视，1月20日立即启动疫情防控应急预案，成立了工作领导小组，同时组建了新型冠状病毒专项科研攻关团队，由中国医药生物技术协会副理事长、科技部“863计划”疫苗项目首席科学家、中国生物董事长杨晓明担任总指挥，着重开展了新冠病毒相关诊断试剂、新冠病毒特免血浆制品、新冠病毒特免球蛋白、新冠病毒灭活疫苗、新冠病毒重组基因工程疫苗、新冠病毒单克隆抗体等科研攻关。其中，中生上海捷诺首家研制出新冠病毒核酸分子检测试剂盒，并首批取得国家药品监督管理局颁发的注册证；针对湖北武汉疫情重点地区，成立了抗击疫情前线指挥部，由中国生物武汉生物制品研究所总经理段凯博士负责动员和协调一线资源，在湖北省科技厅的努力推动和积极协调下，争分夺秒推进新冠特免血浆制品、新冠病毒灭活疫苗、单克隆抗体等项目的科研攻关。  中国生物高度重视新冠病毒相关研发攻关工作，先期紧急安排4亿研发资金，利用中国生物已有的各种技术平台，与国家疾控中心、中国科学院武汉病毒所以及武汉各医院等有关单位紧密合作，得到了国家卫健委、国家药监局以及湖北省、武汉市各部门的大力支持。中国生物将积极履行社会责任，全力推动预防、治疗产品等项目研发，确保攻关工作精准、有序、高效。（中国生物）,4,6,2,1,1,-1,1
12134,2270026090,2020-02-10 23:56,#开远[超话]# 截至2月10日18时！开远未发现新冠肺炎病例！ 开远市 显示地图,2,0,0,1,-1,-1,1
1680,3983869163,2020-01-25 23:42,#万众一心抗击新冠肺炎#武汉，挺住[拳头],8,0,0,1,-1,0,0
2396,5198952608,2020-01-26 23:44,#华南海鲜市场存在大量新冠病毒# 如果这次病毒放过了人类 希望人类也能放过那些野生动物#全国确诊新型肺炎病例# [组图共9张],39,10,7,1,1,1,1
30199,1685715705,2020-03-02 23:50,【防护服上画画为武汉加油，她们要做战“疫”前线的铿锵玫瑰】#新冠肺炎防控# #抗击新型肺炎进行时# 在同济医院光谷院区，22位来自宁波援鄂医疗队的护士，在防护服上画上玫瑰花，她们要做战“疫”前线的铿锵玫瑰。很多医护人员的防护服上也画着自己喜欢的图案，调节身心，激励自己抗击疫情。http://t.cn/A67owMkZ,6,1,2,1,1,1,1
30667,7241401004,2020-03-03 23:30,新冠肺炎确诊患者溜出医院，道歉了  一手video的秒拍视频,0,0,0,-1,0,-1,-1
3434,5702068470,2020-01-27 23:40,2001年12月出生不满一岁的我赶上2002年非典 2017年中考的我们赶上H7N9病毒（教科书改革前最后一届） 2020年高考的我们赶上新冠性肺炎（高考改革前最后一届） 接下来还会有什么呢？？ 朝阳 显示地图,5,0,4,-1,1,1,1
25105,3978090808,2020-02-25 23:59,【#钟南山谈新冠肺炎长期存在#：要保持防控意识，变为流感一样常态化可能性较小[话筒]】2月24日，钟南山表示，SARS在17年里有零星地出现，但没形成气候，新冠肺炎将来也可能会有一个常态、长期存在，但没有形成这么一个暴发的形势，关键就是要控制它到最少，流感每年都有，像流感的可能性应该较小，防控意识要长期保持，记住教训，对病毒要长期研究 。http://t.cn/A6hsjJ1m,0,1,0,-1,-1,-1,-1
22906,5611793298,2020-02-23 23:48,这个病毒真是揪出一堆社会问题，不服不行,0,0,0,-1,0,-1,-1
26242,2719388397,2020-02-27 23:39,IMF发言人：因新冠肺炎疫情，IMF可能在下一次全球经济展望中调降全球经济增速预期。,0,0,0,0,-1,1,0
23640,1304881564,2020-02-24 23:41,#韩国 青岛# 为了抗击新冠肺炎，14亿人民付出了极大的代价，并且直至今日还处于人人自危的状态。 中华民族的牺牲与隐忍换来了抗击疫情的阶段性胜利，如果毁在韩国人手里，那些死在一线的烈士如何能安息？ 当我们曝出疫情时，多少国家第一时间限制我们入境。如今我们可以也必须这样做。 http://t.cn/A6hFypY2,51179,591,797,-1,1,1,1
4031,1941190965,2020-01-28 23:15,因为新冠肺炎宅在家的日子，每出去一趟都值得被矫情且认真地记录。[微笑]  马小糖糖的微博视频,30,0,43,1,1,0,1
10699,5948502116,2020-02-09 23:31,温柔JUNZ真的温柔，细心细致。整理这样一份完整的时间线肯定需要花费大量时间，刚打开视频时不以为然，直到几个关键节点，才有种豁然开朗的感觉。这样就梳理清楚不少东西。而民众对于新冠肺炎疫情蔓延速度之快肯定在意料之外，武汉政府和专家由于开始对病情判断标准出现了失误，导致决策失误，自然会导,3,0,1,1,1,1,1
33382,1681029540,2020-03-06 23:29,【#甘肃新增17例境外输入新冠肺炎# 累计境外输入确诊病例28例 甘肃累计确诊病例119例】 3月5日20时至3月6日20时，甘肃本地无新增病例。截止3月6日20时，甘肃本地累计报告新型冠状病毒肺炎确诊病例91例，累计治愈出院87例，累计死亡病例2例。现有2例在定点医院进行隔离治疗，其中兰州市1例、定西市1例。甘肃本地目前无疑似病例。目前，甘肃本地累计追踪到密切接触者4337人，已解除医学观察4261人，其余76人正在接受医学观察。 3月5日20时至3月6日20时，甘肃新增17例境外输入确诊病例，均在省级定点医院隔离治疗，病情平稳。甘肃累计报告境外输入新型冠状病毒肺炎确诊病例28例。目前有境外输入密切接触者283人，其中60人在省级定点医院隔离留观，223人在集中隔离点隔离，正在进一步进行医学检测检查。（总台央视记者安文剑）,3,3,3,-1,-1,-1,1
452,5641750287,2020-01-23 23:58,#襄阳发现新冠肺炎疑似病例31例#虽然离襄阳还有一点距离，但是还是慌呀，买不到口罩，父母也不是太重视，明天他们还要一起去亲戚家吃饭，希望可以尽快有明文规定禁止集体性聚餐或者活动。,0,0,0,-1,-1,-1,1
14490,5976016682,2020-02-14 23:34,#吃中药后新冠肺炎患者紧张心理得到缓解#中医药又做错了什么啊要被这样黑[挖鼻],2,0,5,-1,1,1,-1
9895,6032729656,2020-02-07 23:50,//@白家食品-阿宽: 重症确诊即赔万元的免费新冠肺炎保障金来了！微保向全国人民免费提供公益保障，马上领取吧~现在  @微保-腾讯旗下保险平台 @白家食品-阿宽  并转发这条微博，11日，再抽1人送上在家看剧好礼【腾讯视频vip季卡】。[污],0,0,0,1,-1,-1,1
8593,2557022020,2020-02-05 23:47,哈哈哈哈哈哈哈哈哈哈哈//@灵魂吐槽师:哈哈哈哈哈哈//@挖藕挖藕:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,1,0,1,1,1,0
27803,5387490921,2020-02-29 23:34,第一次感觉新冠肺炎离我这么近，病毒离我这么近，害怕是真的，坐车去医院的路上紧张到想吐，医生看检查结果说淋巴细胞低心里咯噔一下，好在有惊无险。大家都在做自己该做的事，医生护士都很尽职，我真是个渣渣，之后要好好锻炼身体呐 [组图共2张],0,0,0,-1,0,-1,-1
3173,6290947342,2020-01-27 23:03,《新冠肺炎病毒是“境外势力的生物武器”？｜百度辟谣》流传内容：“冠状病毒是境外势力的生物武器”，存在针对每个种族的“基因武器”。http://t.cn/A6PIuPX9,1,0,0,0,-1,1,0
28964,5611589130,2020-03-01 23:36,新冠肺炎疫情暴发以来，勇敢逆行驰援的除了医护人员外，还有广大的志愿者，武汉志愿者就达5万多人，除了武汉志愿者以外，湖北及各省市志愿者可能有几十万之多。他们发扬一不怕苦二不怕死的英雄主义精神，在医护人员冲锋陷阵背后默默的工作。他们没有金钱、名誉、更不说勋章，奉献、友爱、互助、进步是志愿者的精神，互相帮助、助人自助、无私奉献、不求回报是志愿者的信条。在大疫大灾中志愿者体现了爱的奉献。 http://t.cn/A67imW9A,3,0,0,1,-1,1,-1
30075,6473970060,2020-03-02 23:45,【#中国世卫组织联合考察报告发布# 】29日，国家卫健委发布中国-世界卫生组织新型冠状病毒肺炎（COVID-19）联合考察报告》：①#新冠病毒中间宿主尚未查明#；②中国新冠肺炎的人际传播主要在家庭中发生；③#新冠肺炎病毒几乎人人易感#，感染后是否具有免疫力需进一步研究；④#患者感染后平均5-6天出现症状#，多数为轻症病可痊愈，重症和死亡高危人群为年龄60岁以上。 http://t.cn/A67SZ80K,3,0,0,0,1,-1,1
34370,2442273073,2020-03-07 23:29,【记者手记：和新冠肺炎“共度”的40天】 　　7日，是我与新冠肺炎“共度”的第40天。 　　截止到当日7时，内蒙古已连续17天无新增病例和疑似病例，危重型病例清零，治愈出院65例，现存确诊病例9例。 　　通过2500万草原儿女40余天的共同战斗，内蒙古确诊病例清零在望，而这40天的采访历历在目。 　　新冠肺炎疫情突如其来，全国上下仿佛过了个假年，“打”了我个措手不及。  　　大年三十儿，我拉了整整一车年货回老家和父母团圆过春节，到家时已临近中午，一条来自内蒙古卫健委的信息打破了我的春节节奏--内蒙古确诊首例新冠肺炎病例。瞬间，与湖北相隔数千里的内蒙古大草原被“点亮”。  　　春节那天，我和家人商量后，决定报名支援湖北前线新闻报道。除了父母，“单身+狗”的我，没有那么多牵挂。  　　大年初一、初二、初三……内蒙古虽然不是这场疫情的“重灾区”，但确诊病例一天天增加。  　　大年初四一早，妈妈还在给我做红烧排骨，我突然决定要返程回呼和浩特。因为那一天，内蒙古首支驰援湖北医疗队出发，也成为了我这个春节的第一个采访。  　　并没有意识到疫情蔓延速度如此之快的我，没有任何防护措施，从家里找出一个防雾霾口罩，戴着它便奔向机场，从那天起，没人与我来往，我也不与人接触，成了“独行侠”。  　　一个做代购的小妹妹知道我在前线采访，从韩国托朋友的哥哥给我寄回来一盒口罩，说这是她支援我的。那一刻，我突然觉得我不是孤单一个人。  　　之后的每一天，我都去参加内蒙古新冠肺炎防控工作指挥部召开的新闻发布会，想第一时间将我所掌握的信息传递出去。  　　随着湖北新增病例的增多，前线医疗资源严重告急，第一批、第二批、第三批……第八批，我和新冠肺炎一起度过的40天，一共将847名草原白衣天使送到了湖北。  　　看着他们哭，我跟着哭；看着他们笑，我还是哭。说不上来心里的那种感觉，我们素未谋面，却在他们出发的时候倍感亲切。  　　记得采访过一个1995年出生的护士，我问她出发前最想说的话是啥？她干脆利落地说了一句：“滚蛋吧，病毒君！”  　　这一句话让我笑里藏着泪，心里默默祈祷：“你们一定要平安归来，一个都不能少。”  　　内蒙古派出的首位心理专家曾经参加过“非典”和汶川地震的心理救援工作，和他的聊天中让我感觉到他的泰然自若。在机场安检口，他回头冲我和他的同事喊了一句：“回来一起喝酒啊！”  　　在荆门、在武汉、在重症病区、在方舱医院……爱美的姑娘们摘下口罩、脱掉护目镜，脸上有的只剩下深深的压痕甚至伤痕。  　　“疫情过去，我要去逛街，买一件新衣服、一支新款口红，学着穿高跟鞋和裙子。”这是来自湖北一线医疗队的姑娘们最简单且美好的愿望。  　　与新冠肺炎在一起的40天，让我看到始终坚守在一线，且充满信心的当属内蒙古新冠肺炎医疗救治专家组组长、内蒙古人民医院院长孙德俊。  　　已步入花甲之年的孙德俊冲在疫情一线时脚下生风，从早晨8点半的全区远程会诊到深夜开会研究调整患者诊疗方案，他从不缺席。  　　即使疫情救治工作忙到顾不上吃饭，但我每次见到的孙院长总是精神抖擞、干净利落。看样子，他是追求完美的人。  　　曾经他因我对他的采访稿不太完美，而约我进行第二次采访。也曾对我说过：“‘宽进严出’，提高治愈率，严控病情反弹。”  　　后来，我们的采访顺利且完美。也不得不说，到目前为止，孙院长还没有“诓”我，毕竟截止到3月7日7时，内蒙古新冠肺炎治愈率达86.7%，65例出院患者无一“复阳”。  　　和新冠肺炎一起度过的这40天，我和每一位采访对象从未真容相见，却记下了他们像星星般闪亮的眼睛，这场战“疫”中，有一些人终究会以最美的样子留在我的笔下、我的镜头里和我的心里。 （来源:中国新闻网   记者 张玮） #向最美逆行者致敬#[组图共3张],1,0,0,-1,1,-1,1
3501,7212700939,2020-01-27 23:46,//@华西医院廖志林:转发微博,0,0,0,0,0,1,0
36287,1974454127,2020-03-09 23:33,#海外抗疫日记# 啊啊啊啊啊这个推特小哥说清楚了我一直想说的东西 不要再TM地说流感怎么怎么样了 能对新冠肺炎多一点防护 少死一点人 才是真正负责任的态度 我们不是石器时代 为什么要有“听天由命”这种想法呢！！！以及川普今天正儿八经的胡说八道了吗？说了。。。很多人可能还信了 [组图共2张],0,0,3,-1,1,-1,1
5151,6450571908,2020-01-29 23:59,#湖南5人聚餐后被确诊为新冠肺炎# 太难了，湖南人数怎么一直在升，镇上的人还是该干嘛干嘛，打牌的也多，广播刺啦刺啦的根本不知道说啥 看看湖南吧，口罩都买不到，家里老人洗了以前发的纱布口罩，以为只要洗干净了就有用[泪][泪],0,0,0,-1,-1,-1,-1
27157,2709473301,2020-02-28 23:38,巴西新冠肺炎疑似病例升至132例 卫生部称或已超300例【今日拉美】  http://t.cn/A675LBj5,1,1,1,-1,1,-1,1
6864,2504034380,2020-02-02 23:57,#20200202# 过了今天，应该算是正好过完我29年的人生，正儿八经地开始踏入30岁，想了想，还是稍微流水地总结一下。。。 1)29岁这年，花了目前人生中最大的一笔钱，成了发完工资就没钱的的月光[笑cry] 2)驾照报名没考，所以今年必须得去考试了[允悲][允悲] 3)年假因为特殊情况没休成，把出去玩的预算挪去学别的了，希望坚持下去，会有好的结果[太开心] 4)工作和生活上拖延症愈发严重，必须改[允悲][允悲] 5)分了新的科室，换了新的室主任和小伙伴，希望一切顺利，今年任务轻松达成[爱你][爱你] 6)年纪越大，活得越发理智，感觉不太好[笑cry][笑cry] 7)某些方面听爸妈的话，另外少量多次常回家[偷笑][偷笑] 8)没有想到今年会赶上新冠肺炎，希望一切赶快过去，生活恢复正常[蜡烛][蜡烛]小伙伴一切都好[嘻嘻][嘻嘻] 9)列标题的这个做法感觉是因为通知书写多了的臭毛病[允悲][允悲] 10)快到12点了，也暂时想不起来了[偷笑]隔离期间物资匮乏，一碗面就满足了[嘻嘻][嘻嘻] 11)所以，就到这里，over[爱你][爱你] 最后的最后，30岁你好,4,0,6,1,1,-1,1
31559,6495431200,2020-03-04 23:35,新冠肺炎传播途径，听听吧 广州 循证种牙吕影涛的微博视频 显示地图,1,0,1,0,1,-1,1
27776,1834059244,2020-02-29 23:33,//@袁启聪:“美国确诊的新冠肺炎病人的毒株是5株，而中国只有2株，伊朗病人的只有1株，并且伊朗的这1株还不是我国病人2株中的任意一株，而是美国5株中的其中一株……”,0,0,0,-1,1,1,-1
4479,5518753005,2020-01-29 23:08,#湖南5人聚餐后被确诊为新冠肺炎#湖南你急一急啊！,2,0,1,-1,-1,-1,0
16024,2802988190,2020-02-15 23:56,#新冠肺炎已开始在日本流行# 我们可以封城，但在邻邦日本人口密度如此大的情况下流行，那不亚于一次东京轰炸。,3,1,0,-1,-1,0,1
19100,6446964954,2020-02-19 23:30,立刻马上 希望用他们的贱命换回所有无辜的新冠肺炎患者健康 换祖国平安[哈哈],0,0,0,-1,-1,-1,1
4601,2464538645,2020-01-29 23:17,#湖南5人聚餐后被确诊为新冠肺炎#   今天下午出门看到我家附近三起老人打牌下棋的，还不戴口罩，公园里看到好多人没人戴口罩聚堆晒太阳，作为湖南的第二大城市的衡阳瑟瑟发抖中[晕],9,0,2,-1,1,-1,1
21018,5675254750,2020-02-21 23:42,钟南山为云南新冠肺炎重症患者“开方”！充分肯定云南防控防治成效http://t.cn/A6h8R1fG,0,0,0,1,-1,-1,-1
15668,5818927975,2020-02-15 23:50,#新冠肺炎已开始在日本流行#挺住，我们情况稳定了就来搭救你,0,0,0,1,0,1,1
26619,1443766420,2020-02-27 23:51,#辟谣专区# 辟谣！喝茶可以预防新冠病毒？假的！  新型肺炎的疫情还在发酵中。严峻的疫情面前，恐慌情绪不断蔓延，而这种特殊的时刻，恰恰是谣言诞生的温床。  俗话说得好：「造谣张张嘴，辟谣跑断腿。」以下是今天的「最热传言」。  当你在朋友圈、家族群看到各种关于疫情的讨论，无法辨别真假时，就可以识别上图中的二维码，进入「谣言排行榜」查证。  这里不仅有一针见血的结论，还有一看就懂的分析，让你对疫情相关的信息明明白白。  在这场席卷全国的疫情面前，我们希望用专业力量，传递真实、科学的信息，给大家带来最新、最可信赖的内容。  传递正确的知识和信息，也是一种与疾病对抗的方式。[组图共6张],0,0,0,0,1,-1,1
35830,5889851472,2020-03-09 23:07,#西班牙新冠肺炎确诊病例已达999例#   该吃吃该喝喝，啥事别往心理搁 24小时情感回收站的微博视频,3,2,6,1,1,-1,1
4615,7357315781,2020-01-29 23:17,#湖南5人聚餐后被确诊为新冠肺炎#长沙真的 感觉没点宣传到位 还有商场开门 小区里能看到不带口罩的随处乱逛 小区进出车辆也没检查 有一次还看到小区保安没带口罩 可怕 毕竟人数每天长得特别快[思考],1,0,0,-1,-1,-1,1
25014,2967529507,2020-02-25 23:56,#防控疫情 天津在行动# 【守好津门第一线！天津站区防控凸显精准化】新冠肺炎疫情发生以来，在这场严峻斗争中，河东区天津站站区办广大干部、队员冲锋在前、顽强拼搏、坚守岗位、日夜值守。人心齐，泰山移，在疫情面前，站区人更加紧密地团结起来，凝心聚力，同舟共济，汇聚起众志成城抗疫情的强大力量，为防控工作有力开展注入源源不断的推动力。http://t.cn/A67hlKFP,5,0,2,1,1,-1,1
20215,1938390155,2020-02-20 23:39,//@请叫我王幸福:日本政府：在抄了！已经抄到12月30号了[doge]//@城北徐公在北城:求日本照抄一下学霸的作业，学渣的就不要抄了！,0,0,0,-1,-1,-1,-1
29375,2792031651,2020-03-01 23:55,【#护士握手呼唤79岁昏迷患者#：爷爷再坚持坚持 就快好了】2月29日，武汉协和医院西院一位79岁的新冠肺炎患者在接受插管治疗后一直处于昏迷状态。北京援助武汉医疗队的护士蔺珊试图通过握手、喊话等方式唤醒老人的意识，希望他能够逐渐恢复自主呼吸。@新京报我们视频 新京报我们视频的秒拍视频,2,0,0,1,0,1,1
20515,1960821935,2020-02-20 23:51,//@TekkamanX :[good] //@叶盛医生 :我们医院整个团队都没有强行要求我们一线医生给这个孩子使用中成药、抗病毒药、雾化药和抗生素。我为我们整个团队点,0,0,0,1,1,-1,1
2188,2687723161,2020-01-26 23:35,//@吕健中: //@丁香园:新冠肺炎科普，转………,0,0,0,0,1,0,1
6170,6498486416,2020-02-01 23:25,//@樊建川:转发微博,0,0,0,0,0,1,0
14139,3480642960,2020-02-13 23:52,#武汉加油# 【有一种浪漫，是战“疫”中与你并肩】全面阻击新冠肺炎疫情的战斗打响后，岷县中寨镇上下团结，阻击疫情。阻击疫情的战场上，有一对对特殊的夫妻，岁月静好时，他们是爸爸妈妈，在这个特殊的时刻，他们则选择并肩战斗，“逆行”而上，成为战友。他们舍小家，为大家，双双奋战在阻击疫情前线，以实际行动践行自己的责任与担当。http://t.cn/A6hGc1yw http://t.cn/R2WxeE7显示地图[组图共4张],3,0,0,1,1,1,1
6868,5983697290,2020-02-02 23:57,#万众一心抗击新冠肺炎# 【贾义翔督查麦积区新型冠状病毒感染的肺炎疫情防控工作--麦积新闻网】有事搜一搜，没事看一看http://t.cn/A6PlVnVA 麦积区融媒体中心讯（记者 何彤彤）2月1日，市委常委、组织部部长贾义翔带队到麦积区督查新型冠状病毒感染的肺炎疫情防控工作。麦积区委常委、政法委书记杜峥嵘，区委常委、宣传部部长阎小鹏，区委常委、组织部部长杜根祥，区委常委、马跑泉镇党委书记聂卫东一同督查。        贾义翔一行先后来到天庆国际小区、桥南盛达广场金都综超、恒顺紫玉润园小区、马跑泉镇什字坪村安全劝导点、天水东高速公路收费站等地，实地了解疫情防控工作开展情况。[组图共9张],0,0,0,1,0,-1,1
519,6438670920,2020-01-23 23:59,//@李淳风L:湖北省春节团拜会文艺演出在武汉洪山礼堂举办，湖北省委书记、省长等领导与全省各界代表一同到场观。看了演出湖北省民族歌舞团40多名演职人员参与了多个节目的演出，营造出喜庆、欢快、奋进的良好节日氛围，演出得到省领导的充分肯定，也得到现场观众的广泛好评。,0,0,0,1,1,1,1
14542,2097159971,2020-02-14 23:36,#吃中药后新冠肺炎患者紧张心理得到缓解# 特殊时期，任何图片都能p，此时认真工作的社区志愿者梁朝伟，在位外来人员刘德华做体温检测，36℃5正常，你可以走了ヽ(‘⌒´メ)ノ 朝阳·朝阳县 显示地图,2,0,0,-1,1,-1,1
14006,3962374001,2020-02-13 23:47,#日本出现首例新冠肺炎死亡病例#这位老人是否去过湖北，或接触湖北患者，染病死亡？如果不是为什么热评是对不起。这模掉一个概念或许日本本土内有这病菌。日本要引起重视,3,0,2,-1,1,1,-1
31843,1909377960,2020-03-04 23:45,#主播说联播#【#新冠肺炎诊疗方案2个月更新7版#[,5,2,2,0,-1,-1,0
10941,5375603707,2020-02-09 23:40,【#如何避免假阴性#】武汉大学中南医院重症监护室主任彭志勇：目前主要依赖核酸检测阳性的结果来判断病例。但有一个问题，取样是取鼻咽部，上呼吸道里阳性预估值是比较低的。目前报道只有30%的病人可能是阳性。怎么避免假阴性？影像学结果非常重要。CT可提供新冠肺炎的表象，可减少漏诊率。http://t.cn/A6hv6Orq,0,0,0,0,0,-1,-1
18668,5636981943,2020-02-18 23:51,#323名严重精神障碍患者确诊新冠肺炎#🥺早期人群隔离太重要了！相信经过这次，以后我国能在疫情早期更好的防控，速度掌握情况然后第一时间人群控制，隔离。很多精神障碍患者没有安全意识，且家属也很难劝说阻止外出时，禁止道路交通，禁止小区通行。祈祷这些患者早日康复啊！,1,0,0,1,1,-1,-1
33210,2199387042,2020-03-06 23:19,关口前移，早期介入，全程干预——中医药正在深度介入新冠肺炎诊疗全过程。『专访院士黄璐琦：中医药正深度介入新冠肺炎诊疗全过程-新华网』专访院士黄璐琦：中医药正深度介入新冠肺炎诊疗全过程,37,13,5,1,1,-1,0
5205,1917466455,2020-01-30 14:21,【家人被隔离湖北17岁脑瘫儿在家6天死亡 当地已成立联合调查组】29日，一篇题为《家人疑似新冠肺炎被隔离 湖北17岁脑瘫儿独自在家6天后死亡》的文章在朋友圈流传，文中称，湖北省黄冈市红安县华河镇鄢家村人鄢小文因疑似新冠肺炎被隔离，其17岁四肢瘫痪患有脑瘫的儿子独自在家6天，并在1月29日去世。 30日，北京青年报记者从华河镇政府获悉，目前红安县县委县政府已经组成联系调查组进行调查[组图共2张],3,0,1,-1,1,-1,-1
7058,6234914202,2020-02-03 23:40,保护好自己就是保护身边的人,0,0,0,1,1,1,1
19017,2411872411,2020-02-19 23:27,【湖南一女子#2次检测阴性出院后又确诊#】湖南常德市卫健委2月18日的疫情通报显示，“病例71”曾两次入院。1月19日，汤女士和家人从北京返湘途中曾宿武汉，29日出现症状。1月31日，汤女士入院隔离治疗，2次检测阴性后于2月4日出院。回家当晚，她再次出现发热等症状。2月6日，汤女士再入院，9日被确诊。  http://t.cn/A6hNitJx,5,0,0,-1,-1,-1,-1
13307,1116648494,2020-02-12 23:50,《湖北新增新冠肺炎确诊病例1638例 累计死亡已超千人》全省新增死亡94例，其中：武汉市72例、孝感市4例、荆州市4例、荆门市3例、黄冈市2例、鄂州市2例、仙桃市2例、潜江市2例、黄石市1例、恩施州1例、咸宁市1例。http://t.cn/A6hyRolh,0,0,0,-1,0,-1,-1
