,_id,crawl_time,nick_name,gender,province,city,brief_introduction,birthday,vip_level,tweets_num,follows_num,fans_num
1595,7076366547,1583820388,lxlismile,女,北京,null,null,天秤座,未开通,1253,172,14
1596,2304531843,1583820392,黄桂港984,男,广西,null,null,1995-08-08,1级,808,99,20
1597,1781395660,1583820375,大牛哥runner,男,浙江,嘉兴,医生跑者，马拉松（国家专业2级马拉松运动员）、越野、铁人三项，赛道急救,01-01,1级,19500,800,97647
1598,5279679749,1583820383,军长蜀黍,男,北京,朝阳区,军人不怕苦，是因为荣誉；军人不怕累，是因为责任；军人不怕难，是因为信仰；军人不怕险，是因为意志。   　,1987-02-08,7级,11083,500,1015860
1599,7266245526,1583820390,可蛋妈,男,其他,null,null,1981-10-01,未开通,49,41,11
1600,5577713164,1583820395,杉杉_48335,女,北京,null,null,1988-11-29,未开通,1235,680,75
1601,2929127287,1583820381,糖宝的奇妙人生,女,其他,null,null,null,未开通,2067,817,522
1602,6347871387,1583820397,果棉丰天收地,女,新疆,阿克苏,null,null,未开通,283,124,2
1603,7269863218,1583820397,有万不同300,男,广东,null,null,1964-03-08,1级,187,9,27
1604,2159249065,1583820378,好客美家,男,北京,null,好客美家,null,6级,2507,2691,253512
1605,1497087080,1583820391,羊城晚报,男,广东,null,羊城晚报官方微博，华南地区最早开通的媒体官博，维护和争取公众的生活权、生存权、生命权，为你提供有价值资讯信息。,1957-10-01,6级,130982,660,11429131
1606,7266632737,1583820397,CheneyA5MTIer,男,重庆,null,null,射手座,未开通,19,30,2
1607,3962685976,1583820383,大海6795骑马游览杭州湾跨海大桥,男,上海,null,我盼望你能认识主耶稣依靠主耶稣接受主耶稣作你的救主认罪悔改得到永生愿神祝福你愿你常在主耶稣的爱里一生平安喜乐快乐耶稣爱你以马内利【大海题】,1949-06-24,未开通,33876,4968,2137
1608,1015819760,1583820391,老旺头,男,浙江,杭州,null,天蝎座,2级,1519,1213,448
1609,2732992564,1583820381,贵州画报,女,贵州,贵阳,《贵州画报》创刊于1959年，是贵州省唯一的大型综合外宣影像期刊。投稿热线:18302500486；投稿邮箱:1366157090@qq.com,1959-01-01,5级,2041,162,270072
1610,6471127072,1583820387,小括号不好吗,女,黑龙江,大兴安岭,null,null,未开通,993,370,131
1611,3300497723,1583820382,kkk苦艾酒,女,海外,null,&quot,null,未开通,691,169,138
1612,6880998334,1583820397,不再晨博士,男,海外,null,null,1970-01-01,未开通,386,62,31
1613,6125587074,1583820386,锦过金不生,男,其他,null,亲爱的,null,未开通,190,88,58
1614,7392208846,1583820391,用户7392208846,男,云南,临沧,null,1975-10-12,未开通,45,37,1
1615,7026797452,1583820397,用户7026797452,男,江苏,扬州,null,1965-10-23,未开通,908,39,1
1616,7303236637,1583820390,用户7303236637,男,广东,广州,null,1986-06-01,未开通,6,122,3
1617,2538567791,1583820378,环球网健康,女,北京,null,环球网健康频道立足中国，放眼全球，打造国内国际健康资讯平台和医药企业国际化服务平台。,0001-00-00,未开通,2905,347,9694
1618,6784486764,1583820389,小呀嘛小二郎259695,女,北京,null,null,1994-11-26,未开通,886,21,17
1619,1989772455,1583820393,桂视网,男,广西,桂林,http://www.gltvs.com/桂林电视台官方网站，海量资讯海量视频。在线点播桂林电视台电视节目。观众网友互动交流。活动发布,01-01,未开通,4918,277,5663
1620,6613067873,1583820388,今晚请你啃月亮,女,其他,null,一个小号,null,未开通,41,199,1059
1621,7024078738,1583820398,用户7024078738,男,福建,宁德,null,1988-07-17,未开通,299,3,1
1622,2904414411,1583820381,gigi1973_3838970,女,广西,梧州,null,null,未开通,11580,446,463
1623,1784617143,1583820377,尝烟Oo,女,山东,济南,害 爷就喜欢王嘉尔,null,1级,70,249,77
1624,7399499963,1583820398,tsui在路上我和你,男,广东,广州,null,1984-07-25,未开通,459,552,49
1625,5715001158,1583820385,彭国珩,男,河北,衡水,null,1997-01-07,4级,232852,8694,1999
1626,2729129850,1583820379,海峡导报,男,福建,厦门,由福建日报社主办，立足厦门，涵盖闽西南、辐射台湾，日发行量35万份，是闽南地区发行量最大的市民生活报，中国都市报30强之一。,1999-03-09,1级,56718,482,681259
1627,3738818787,1583820393,鑫宝宝好孕,女,福建,莆田,null,null,未开通,154,109,27
1628,2658452921,1583820379,婉秋月,女,江苏,扬州,null,0001-00-00,未开通,5040,177,109
1629,2786818550,1583820381,大布莱德鱼,男,湖南,衡阳,百科杂家,null,未开通,1458,134,508
1630,5879412580,1583820386,矢小玉,女,其他,null,你若安好，便是晴天，爱你如初,null,3级,2451,258,29
1631,5088404808,1583820383,环保手记,女,云南,曲靖,null,1988-02-02,未开通,9770,193,304
1632,1530407145,1583820375,lydiali_939,女,山西,长治,健康，开心的成长,null,未开通,295,225,47
1633,3970798675,1583820383,鬼ghost瑶,女,河北,石家庄,null,1994-09-05,未开通,2183,222,201
1634,2819954890,1583820381,zoe_ieong,女,海外,其他,null,null,未开通,1283,581,113
1635,5865774753,1583820395,丁一59016,男,新疆,乌鲁木齐,null,0000-08-22,未开通,663,103,2
1636,2470162967,1583820392,制片人何一凡,男,天津,河西区,南开大学百年校庆大使、天津微电影基地创始人、  电话：18920786527              13552598480,双子座,6级,11733,382,211554
1637,1218917552,1583820375,布庶,男,北京,海淀区,原名石磨,1980-10-01,7级,7145,197,15215
1638,2359099321,1583820379,秦雪雯,女,香港,其他,制片人,1976-09-10,未开通,23,61,47
1639,2323366973,1583820379,德阳茶人,男,四川,德阳,德阳茶人，道德修养身心健康，以和为贵，传统文化人，知名互联网优秀思想，知行合一，诗意画意，魅力中国，那人是谁！（微博德阳）,1982-01-12,7级,140146,1983,11363
1640,7368167768,1583820391,海外衍疫资讯,女,其他,null,了解COVID19资讯，顺便增加地球知识点,null,1级,753,36,1923
1641,6401595836,1583820387,慧儿的微,女,其他,null,做自己的灯，把自己照亮,射手座,未开通,298,83,32
1642,6540022045,1583820387,陈一熙ChenYiXi,男,海外,null,新加坡艺人 画家| 演员 | 动漫画家,null,未开通,22,3,116
1643,7153695910,1583820388,joannawh1217,女,浙江,宁波,HOPE💜,1999-12-17,1级,299,196,1
1644,2073454751,1583820378,维维-南南,女,广东,深圳,才华 皆一切。,1993-09-16,未开通,2528,246,318
1645,5046787003,1583820382,一一一一瓶覗,女,广西,null,不思量自难忘,2000-11-04,1级,13160,406,303
1646,2571494540,1583820379,扬州发布,女,江苏,扬州,扬州，地处江苏省中部，长江下游北岸，江淮平原南端，是上海经济圈和南京都市圈的节点城市。素有“苏北门户”之称。扬州有2490年文字可考的历史，是联…,0001-00-00,未开通,36579,891,696491
1647,5658280524,1583820384,Lss一直要开心,女,广西,北海,北海李思思,2019-10-27,未开通,67,175,51
1648,2047833231,1583820378,trader2011,男,北京,朝阳区,商业银行自营交易员,01-01,未开通,4239,549,3256
1649,2715437561,1583820393,陈较廋,男,福建,null,欢迎关注,null,6级,54,75,23757
1650,1700648435,1583820376,成都商报,女,四川,成都,《成都商报》是西部地区发行量和影响力最大的主流媒体。新闻爆料热线：028-86612222。合作联系：QQ1：434972545；QQ2：493716634；QQ3：546702162；QQ4：365013124.,2010-01-01,6级,137332,872,14506123
1651,5344172894,1583820384,阿萨辛即将回归,男,上海,徐汇区,篮球迷,1996-01-09,1级,755,238,79
1652,7249846130,1583820389,乾元兹始,男,海外,日本,佛教，日本，旅游,1991-09-18,未开通,894,157,2254
1653,5260592259,1583820384,艺影居士,女,其他,null,期待彩虹满格。,1970-01-01,未开通,582,392,68
1654,6042333997,1583820396,拉拉拉61771,女,其他,null,但愿日子清净 抬头遇见的满是柔情,天秤座,未开通,209,174,52
1655,3562274271,1583820393,非感觉风暴,男,北京,东城区,null,1985-10-01,未开通,1867,671,344
1656,5512210093,1583820395,Pupil渲染柔情,男,陕西,榆林,不解释～,1997-02-07,1级,3956,84,70
1657,1427287701,1583820391,万物不在心外,男,广东,null,行到水穷处 坐看云起时,null,未开通,2737,368,597
1658,2086959020,1583820379,烤鸡老88,女,江苏,南京,lack of empathy,01-01,1级,4725,390,99
1659,1886998770,1583820392,蔡平安,男,湖北,null,世界园艺设计杰出贡献者之一，中国对节白蜡开发者，盆景作品曾获得国内外金奖，受到多位国内外政要的亲自接见。,1960-05-05,4级,2219,2315,517795
1660,7021399617,1583820388,小朋友今天看书了吗,男,湖南,永州,我不会认输的。,1998-12-24,2级,87,19,385
1661,1409162241,1583820376,打开时偶尔,男,北京,东城区,事情发生后就没有真相了；请不必礼貌性回关,null,未开通,4751,262,67
1662,3820634425,1583820382,向着二十亿光年的宇宙,女,海外,日本,这世上还有我黄景瑜迷不倒的女人？,null,未开通,1900,3795,347
1663,6437774437,1583820387,欣然没烦恼,女,北京,房山区,佛系追星女孩、妥妥的沙雕,2000-03-04,未开通,212,80,116
1664,5417347630,1583820384,大橙子哈哈哈哈哈,女,其他,null,☀ 不要让喜欢自己的人失望,2000-07-14,未开通,3990,249,114
1665,6969636914,1583820388,胡润会,男,重庆,北碚区,为中国人民谋幸福 为中华民族谋复兴,1991-02-16,未开通,1493,21,1
1666,3888051128,1583822285,我的前世是王爷,男,其他,null,云里去，烟雨行,1970-01-01,1级,313,630,136
1667,6409065188,1583822290,想做功的洛伦兹力,男,山东,济南,成功chroot过很多系统，却从未成功chroot过妹子的心。,null,1级,5255,113,5984
1668,2603803891,1583822284,米仔明,男,广东,广州,让生活更精彩,1984-03-19,2级,747,245,92
1669,5329753790,1583822286,兮年o惜忆,女,陕西,西安,不是每个人都能成为自己理想中的大人…,1996-05-25,未开通,146,159,47
1670,1150584951,1583822292,小月弯弯微博,男,天津,南开区,我的图书馆,0001-00-00,5级,3322,48,84
1671,3749344490,1583822286,求求你了少操点心吧,女,黑龙江,null,想哭就要笑,1995-05-25,5级,15408,1458,360
1672,1917858084,1583822281,在海豚香蕉下转圈和p,男,广东,深圳,学会如何开战及相爱，随时准备冲刺,01-01,6级,938,559,177
1673,3251448294,1583822285,--啊敏DMM,女,江苏,南京,⚡️暖阳下,1993-06-27,4级,743,205,211
1674,1647049781,1583822279,spa310,女,广东,汕头,对自己永远不满意,0001-00-00,未开通,5934,715,1031
1675,1991288867,1583822281,一颗罗哈哈,女,广东,null,记忆大神附体，考神附体，逢考必过🙏,2016-06-06,1级,3572,575,95
1676,1837592762,1583822294,裸鼹鼠,女,北京,null,･ᴗ･ ​​​记录我的生活和我的画,01-01,1级,1634,921,6721
1677,5757999655,1583822298,Molly_Warm,女,北京,昌平区,先变成一个更爱的自己 然后遇到一个不需要取悦的人,1997-09-02,1级,109,118,170
1678,2101087653,1583822294,胡顺中,男,上海,长宁区,守得理财创始人，民建扬州证券投资支部副主委，CECU瘦西湖论坛执秘，扬州市高邮商会副会长。信托|保险|私募基金|PE/VC一站式投融资服务！shoude.cn,01-01,6级,10843,2410,9903
1679,3300068224,1583822286,耳朵la,女,陕西,西安,No！No！No！🤜🏻🤛🏻,1992-02-24,未开通,294,382,190
1680,5636005061,1583822287,奕亦不凡,男,广西,桂林,素心于万物，随缘赏浮云,1990-02-14,未开通,16,34,57
1681,2426980490,1583822282,东莞追梦者,男,浙江,宁波,大漠行商，财税为伴。,1970-01-01,5级,63339,2902,31102
1682,1759718561,1583822279,张炝炝就是张洽洽,女,其他,null,When you know you know.,0001-00-00,未开通,2000,181,278
1683,2651262981,1583822284,绿色青浦,女,上海,青浦区,青浦，上海历史文明的发祥之地，生态宜居的湖滨城市，长三角经济圈的枢纽门户。这里是上海市青浦区人民政府新闻办公室官方微博，欢迎围观。,0001-00-00,未开通,31968,529,91506
1684,2683369107,1583822284,法制与生活新闻观察,男,北京,东城区,null,null,6级,6199,378,237415
1685,5489634833,1583822287,十三哥_z,男,江苏,南京,你在想什么，歌声好快乐,双鱼座,6级,647,151,14873
1686,2626230141,1583822283,万象归春2013,男,内蒙古,呼和浩特,眼界决定世界！,天秤座,1级,4173,324,248
1687,1767364203,1583822281,郭洪钧,男,北京,null,闲散文人，转业老兵，跨界玩家；兼任亚洲艺术家联盟执行主席、中国音乐产业联盟副主席、中国旅游演艺联盟副主席、中国主题公园研究院名誉院长等等,null,7级,87420,2227,300176
1688,3217159462,1583822285,江城蓝衣行者,男,湖北,武汉,工作不易，理解万岁，且行且安慰。,0001-00-00,未开通,836,116,327
1689,5318952184,1583822297,今天超级可爱呢,女,海外,null,太阳能更换，月亮可维修，星星不闪包退换,1996-01-11,1级,237,207,185
1690,1903424481,1583822282,画船浮生半日闲,男,西藏,林芝,这年这月，那山那水！,1990-10-10,未开通,6998,792,2278
1691,1907119374,1583822282,与咸鱼没什么差别的露娜癌,男,其他,null,为什么人说没就没了啊wowaka、、、、、,金牛座,3级,9583,147,146
1692,2154908835,1583822282,何不相忘于酒壶,男,海南,海口,能把在面前行走的机会抓住的人，十有八九都会成功！,天秤座,未开通,4701,1219,172
1693,2707021185,1583822284,小佳佳_Luck,女,北京,null,💗,1995-04-15,6级,24264,474,7345
1694,1949704837,1583822281,咚咚呛爱吃鱼子冻,男,湖北,武汉,一路陪你笑着逃亡,01-01,未开通,4392,338,513
1695,1968824553,1583822294,共青团眉山市彭山区委,男,四川,眉山,青春彭山，无“微”不至。“微”生活，“微”关爱，“微”幸福。一起和“小青”走进这个关注青年的，热爱青年的大团体，我的“微”，你来“围”。,01-01,未开通,12109,205,64272
1696,6560694539,1583822299,大佬时光,女,湖南,益阳,头条号：大佬时光,1989-07-17,5级,1955,1133,6157
1697,1751563262,1583822280,西天有狼星,女,其他,null,战争在你乐意时候开，却不会在你期望的时候结束。,金牛座,4级,22087,531,331
1698,5229096543,1583822296,世界夜航船,男,其他,null,本号闲聊，请同时关注大料专用号@古今夜航船,2019-05-01,3级,6988,484,10171
1699,3823554401,1583822296,山东高法,男,山东,济南,山东高院资讯服务平台为您提供新鲜的司法动态资讯，实用的审判实务参考，便捷的案件信息查询。您可以进入私信界面，通过底栏菜单提示，收看庭审视频直播，查询本院新闻、法律法规和相关案件信息。欢迎关注！,null,6级,50130,864,2711208
1700,7311913737,1583822301,楚雄州政法,女,云南,null,记录政法好声音，传播法治正能量,1995-10-01,未开通,4395,128,302
1701,1879316273,1583822294,一品姑苏城,男,江苏,苏州,没有比脚长的路，没有比人高的山……,摩羯座,5级,47986,926,8494
1702,2288595114,1583822283,926梁溪之声广播,女,江苏,无锡,FM92.6 无锡广播电视台梁溪之声广播,null,未开通,51377,353,74986
1703,1746244375,1583822293,y1nnnnnnng,女,广东,广州,爱笑；贪玩，贪新鲜，贪得意！代购小店：babyvin.taobao.com,null,未开通,8102,1962,1331
1704,3061764843,1583822286,搞不清楚状况的迷糊小小,女,其他,null,我生性孤傲，只关心鹅咂和钱包，蟹蟹🙃,0001-00-00,未开通,443,184,231
1705,2272603077,1583822283,TOP趣旅行,女,湖南,null,《TOP旅行》,0001-00-00,未开通,7468,609,27637
1706,5564735477,1583822287,本人不怂嘚,女,湖北,武汉,艹。                                                          何以解忧，唯有暴富，何以暴富，唯有……做梦！,null,1级,489,4,3
1707,2470413874,1583822283,小桃猫_妈咪,女,上海,虹口区,真挚：待人以真，待事以诚，待情以浓。,01-01,7级,30235,469,541
1708,5290891257,1583822278,陈修瑞V,男,天津,西青区,没有人生活在过去，也没有人生活在未来，现在是生命确实占有的唯一形态。,1996-08-18,1级,421,107,274
1709,6351849037,1583822300,浅末风尘,男,河北,null,向来缘浅，奈何情深；昔日同饮，今慰风尘。,狮子座,5级,7360,125,12877
1710,2805240647,1583822284,在下强炸天,女,广东,深圳,一壶老酒，一众损友，此生足矣,1990-07-15,未开通,504,472,577
1711,7400294499,1583822291,快搜财24小时A股直播,男,北京,null,24小时A股热点消息直播，更多财经直播请添加V信：快搜财,1970-01-01,未开通,825,63,5
1712,1375964480,1583822292,谢流石,男,上海,null,薇信：zcs20140218,双鱼座,5级,64046,1880,376060
1713,2708476577,1583822295,港闻速递,男,香港,其他,禁言14天，用 @港闻港语 更新,null,3级,5834,595,121020
1714,2794283127,1583822284,战争史研究WHS,男,北京,null,半瓶子醋闲人,射手座,7级,49046,2208,8325781
1715,6343510521,1583822299,山西经济频道,男,山西,太原,长城、黄河、太行，人说山西好风光,1980-04-26,2级,8376,362,2704
1716,1677991972,1583822280,晶报,男,广东,深圳,《晶报》官方微博。所有带“晶报”水印的图片版权属于晶报。如需转载，不得修改，不得去除水印。《晶报》是深圳报业集团主管、深圳晶报传媒有限公司出版的一份面向全国的都市类综合性日报，也是在深圳零售量最大的报纸。,1985-01-11,6级,109275,515,11575129
1717,1690969980,1583822281,香香天使,女,广东,深圳,用心做人，用心做事，用心交友，用心写博，通过这个平台与朋友们进行心的对话。,1970-06-09,1级,9291,787,1331
1718,5748513848,1583822297,脏孩子x,男,北京,null,关注我的人一定又富又帅（美）！,1983-12-23,6级,940,444,15743
1719,1879743594,1583822281,政采直通车,男,北京,null,政府采购、联合国采购、军队采购、国企采购、应急采购、金融采购、援外采购全流程全生命周期解决方案及服务提供商!,null,未开通,2074,1249,2700
1720,2619384945,1583822283,东坡青年,男,四川,眉山,共青团眉山市东坡区委员会,0001-00-00,未开通,18341,173,24571
1721,1893407167,1583822295,银河发呆指南,女,上海,卢湾区,当欲望集中起来，以一个人的所有能力专注在任何一件事物上，那时才看得见无限之门。,01-01,未开通,9798,1226,1028
1722,1711446692,1583822280,佳期如梦的佳,女,陕西,西安,2016、2018陕西十大自媒体  VX：joageha,1991-01-14,7级,9999,1256,1334131
1723,1741984420,1583822280,拉齐奥中文球迷网,男,海外,其他,梦与天蓝同在 看蓝鹰超越一切! FORZA LAZIO! Once Azure Always Azure!,2002-08-27,3级,19171,936,15670
1724,6600934724,1583822290,狝夕,女,其他,null,null,null,未开通,481,120,15
1725,2656274875,1583822294,央视新闻,男,北京,null,“央视新闻”微博是中央电视台新闻中心官方微博，是央视重大新闻、突发事件、重点报道的首发平台。,2012-11-01,6级,123058,2696,106738754
1726,5982262243,1583822299,helixyq,男,海外,null,null,null,1级,385,68,611
1727,6030100514,1583822288,倦了0226,男,河南,郑州,有些动物主要是皮值钱，譬如狐狸； 有些动物主要是肉值钱，譬如牛； 有些动物主要是骨头值钱，譬如人。  ——丰子恺 ​​​​,1928-02-26,1级,4260,392,946
1728,3161342430,1583822295,水清清00,女,其他,null,null,null,未开通,37939,1703,357
1729,5533942843,1583822297,昀53279,男,其他,null,null,null,未开通,1,239,60
1730,6877947583,1583822300,顾晨熙777,男,其他,null,null,null,未开通,80,91,9
1731,7319465370,1583822300,whocares1110,男,其他,null,null,null,未开通,97,1,1
1732,6261900293,1583822300,用户6261900293,女,其他,null,null,null,未开通,1,0,1
1733,6283767844,1583822289,用户6283767844,男,其他,null,null,null,未开通,101,10,1
1734,5509357821,1583822287,晓勇善战27276,男,其他,null,null,null,未开通,4,103,45
1735,1736305802,1583822293,武汉晨报,男,湖北,武汉,武汉地铁指定独家日报！爆发、迅捷、专注、优雅 爆料热线：85777777 广告合作可直接私信方式留言,0001-00-00,未开通,40831,815,807060
1736,5504206483,1583822297,天天向上96283,男,其他,null,null,null,未开通,1430,498,144
1737,1639498782,1583822293,南方周末,男,广东,广州,中国深具公信力和发行量最大的新闻周报 新闻热线：020-83000300 监督电话：020-87361587,1984-02-11,6级,6676,198,15783952
1738,6262838004,1583822290,用户6262838004,女,其他,null,null,null,未开通,20,9,1
1739,6490081665,1583822290,安居空鳄鱼,男,其他,null,null,null,未开通,34,173,30
1740,6082075525,1583822289,谁是你的妃,女,甘肃,兰州,null,null,1级,13,79,40
1741,6310943076,1583822289,天然呆知足常乐008,女,北京,null,null,null,未开通,1,62,6
1742,1734983363,1583822280,uu115126,女,陕西,null,null,1989-11-11,未开通,81,80,14
1743,6622831538,1583822300,yiqimu53,男,海南,null,null,1985-04-11,未开通,60,167,2
1744,5078504213,1583822296,四川女性,女,四川,成都,这里是四川省妇联官方微博-四川女性，始终站在你身边，打造有温度的女性家园，让你更加自尊、自信、自立、自强。,1954-03-08,未开通,16127,1048,221924
1745,2768993983,1583822295,Leonard·LN,男,海外,null,null,摩羯座,1级,29,24,565
1746,5591773395,1583822287,星满星,女,上海,null,null,1992-00-00,3级,8210,636,3
1747,1001443024,1583822279,大喵喵嗷嗷,女,北京,西城区,null,null,未开通,242,94,69
1748,6622312115,1583822300,jindingma62,男,广西,null,null,1983-08-08,未开通,60,127,1
1749,2439219611,1583822294,山西教育招生考试,女,山西,null,主管：山西省教育厅 指导：山西省招生考试管理中心 主办：山西教育教辅传媒集团,0001-00-00,未开通,15521,576,13730
1750,6059316832,1583822289,决胜华山之颠,男,山东,济南,null,null,未开通,1070,38,23
1751,5330333520,1583822286,R然L微,女,其他,null,#,null,未开通,210,44,85
1752,7329069080,1583822291,哟西咱走吧,女,广东,null,null,2003-10-27,未开通,65,14,1
1753,5284103101,1583822297,用户5284103101,女,其他,null,null,1999-04-04,未开通,22,96,5
1754,6095089658,1583822288,天天萌萌dee,男,其他,null,null,2009-02-18,未开通,2117,624,106
1755,1617416704,1583822293,湖北经典音乐广播,男,湖北,武汉,覆盖 武汉FM103.8、荆州FM103.6、黄冈FM106.3、宜昌AM1143、咸宁FM88.1、赤壁FM102.7、通山FM96.8,0001-00-00,未开通,29305,254,168238
1756,1672519561,1583822292,东方今报,女,河南,null,关注民生 传播有用信息。爆料、投诉、维权、寻找、求助就圈@东方今报 商务合作QQ：5803532,2004-09-01,2级,71465,970,6925570
1757,1766204610,1583822293,四川高校头条,女,四川,成都,直播校园，爆料青春！你我的校园事儿微博播报平台！交流、爆料QQ群：217614515,01-01,4级,19365,2392,213914
1758,2468363961,1583822295,广西活动网,女,广西,南宁,广西活动权威发布，线上活动、演唱会、音乐会、话剧、同城活动、桌游、KTV、聚会资讯内容发布。,2008-01-02,未开通,1795,282,527749
1759,1665801414,1583822279,袁小A,女,湖北,武汉,null,null,未开通,339,123,113
1760,5705019604,1583822287,老算命先生刘正易,男,贵州,null,2015年全国面相大赛冠军，专业算命吧吧主。擅长看相，算命，取名，测日，风水。对奇门也有深入研究，欢迎资询！,1975-01-23,6级,3981,8789,265572
1761,6797298299,1583822290,丽粑咿呀呀,女,其他,null,丽粑,2002-07-26,1级,22,81,15
1762,2441349565,1583822283,Diana--liu,女,辽宁,沈阳,null,1991-11-06,未开通,38,32,7
1763,5671511097,1583822298,郝桐童,女,河南,null,不想了！！！,狮子座,1级,70,354,182
1764,1056744531,1583822292,GG撒旦先生,男,广西,南宁,null,1995-01-10,未开通,87,95,49
1765,1818963205,1583822280,时之砂99,女,福建,福州,null,射手座,1级,586,239,184
1766,7317078435,1583822290,肉本娃娃娃,男,其他,null,东一榔头，西一棒子,null,未开通,1426,322,798
1767,2573213585,1583822283,阳阳阳阳阳阿-,女,河南,null,null,天蝎座,未开通,203,151,394
1768,5854421774,1583822287,我的昝呢,男,其他,null,乔某,1999-05-14,未开通,5,100,134
1769,5270275348,1583822296,孔小鼠,女,山东,null,没心没肺，快乐加倍,双子座,6级,561,208,306
1770,6426862498,1583822290,宜昌生态环境,男,湖北,null,null,null,未开通,2360,63,278
1771,7384772618,1583822301,海上拾dou,男,其他,null,负面消息&amp,2020-02-02,未开通,318,417,130
1772,6006230019,1583822289,啵的幸运女神东阿姨,女,湖南,null,TFBOYS.,2000-07-16,2级,525,93,317
1773,1744049233,1583822281,常驻天台的icyss,女,上海,null,愿平安喜乐❤,null,7级,43907,147,7562
1774,1415874673,1583822292,Jack__Su,男,辽宁,沈阳,null,1984-05-19,5级,10534,927,343
1775,2166037420,1583822283,PetrichorDai,女,云南,昆明,null,01-01,未开通,1803,303,360
1776,3252276155,1583822285,你的柔情wo懂,男,其他,null,有时候觉得真的神马都是浮云啊！,null,3级,4872,413,406
1777,1503364870,1583822292,瘦瘦烧饼,女,其他,null,喴～,0001-00-00,4级,1254,528,145
1778,5893660290,1583822289,南京军休讲师团,男,江苏,null,2007年成立。坚持以宣传党的理论思想，弘扬党和军队的优良传统为己任，旨在唱响军休好声音，弘扬社会正能量！已宣讲3000多场次，受教人群200多万人。,null,6级,8439,5049,5207
1779,5142639655,1583822297,眉山强戒所,男,其他,null,null,null,未开通,9928,335,3057
1780,3279762321,1583822286,ld田园123,男,宁夏,银川,null,1990-01-09,未开通,1404,147,70
1781,2885921225,1583822284,子恒赵,男,其他,null,null,01-01,未开通,428,132,216
1782,7165554337,1583822292,高志鹏668,男,山东,烟台,忠党爱国,1980-02-10,3级,6479,826,834
1783,3981941521,1583822296,爆米花骨朵er,女,海外,新加坡,null,1992-10-16,未开通,260,220,87
1784,1654644644,1583822279,许翔u,男,广东,广州,null,01-01,未开通,86,247,75
1785,2658567254,1583822284,装枫子,男,西藏,日喀则,沉甸,null,未开通,20020,133,306
1786,5863318837,1583822288,丑佳佳佳,女,贵州,遵义,Spirits in my head and they won't go.,null,未开通,196,114,89
1787,5882000407,1583822288,一潭浑水_83823,男,四川,成都,null,1971-09-17,未开通,25,112,8
1788,3168429341,1583822295,旗旗赵,女,广东,null,做一个明媚的女子,null,未开通,76,147,183
1789,5854523190,1583822299,wbv587,男,山东,潍坊,null,1989-01-01,未开通,125,131,33
1790,1881944007,1583822281,13lakers24,男,山东,烟台,null,1992-02-13,未开通,598,547,274
1791,2291872081,1583822282,789Smile,女,其他,null,等待中,1993-01-19,未开通,86,223,64
1792,6217854342,1583822288,天津滨海交警,男,天津,null,null,null,未开通,37448,933,2489
1793,3220425394,1583822285,FFFFFFelicia,女,天津,和平区,null,狮子座,未开通,61,206,97
1794,7253017033,1583822291,海绵宝宝也喜欢你,女,其他,null,成为彼此的骄傲₍ᐢ..ᐢ₎~,天蝎座,1级,131,77,13
1795,2002596721,1583822282,M87岚,男,江苏,null,不着急 不害怕 不要脸,null,未开通,3390,694,182
1796,6569605167,1583822300,消费者资讯总榜,女,江苏,null,诚信为本，携手共赢！,1966-02-08,5级,3785,3070,1047791
1797,5884557428,1583822288,XvivC,女,江西,九江,我的猫世界第一可爱！！！,天蝎座,2级,22,128,25
1798,5507029471,1583822287,LyriCcc_,女,其他,null,人间枝头 各自乘流,1996-03-04,1级,454,338,533
1799,5290155576,1583822297,吟雪清风MLX,女,江苏,null,支持正义！,1963-09-21,1级,6790,503,640
1800,6324897358,1583822290,蒝味的暖樱,女,上海,null,喜欢一个人，仅凭努力，怎么足够？,2002-07-28,1级,19371,523,141
1801,1795734771,1583822281,西瓜最中间那一口L,女,黑龙江,哈尔滨,多一些方圆,金牛座,未开通,983,409,153
1802,2796553472,1583822295,我的薯条咧,女,其他,null,不适合短发！别再瞎剪啦！！,1993-07-14,未开通,1729,101,227
1803,5789685874,1583822287,强国梦话语权,男,重庆,万州区,null,1989-01-01,未开通,22141,257,122
1804,2630945145,1583822283,EchoSLee,女,北京,房山区,null,1993-12-18,未开通,171,203,324
1805,1254828482,1583822279,风筝一线牵666,男,北京,null,想飞却飞不高,1974-01-04,未开通,55465,386,428
1806,6232460764,1583822299,跃跃和米米,女,北京,西城区,新的开始！活出自己！,射手座,3级,1463,164,35
1807,3064434804,1583822295,WN箬笠蓑衣,男,陕西,西安,你好哇,0001-00-00,未开通,364,160,116
1808,5765347847,1583822297,_行走在路上的槑田_,男,山西,null,Complicated℡Life,1997-04-10,1级,241,175,240
1809,6072735698,1583822299,菜生厌不吃菜,女,福建,null,约拍请私信，或添加微信:June30th2011,1996-01-04,3级,37,255,1445
1810,6441244437,1583822299,王毛毛嘚假媳妇,女,河北,石家庄,不太靠谱的准民航人,1998-11-30,未开通,49,186,68
1811,6568286824,1583822290,别吃了快去睡,女,北京,海淀区,没头脑，擅长不高兴,2000-01-10,未开通,437,39,39
1812,2532366964,1583822283,咚卟噜啦哒,女,广西,柳州,幸福小朱肥来,1997-09-26,1级,144,177,281
